timestamp,b_0,b_1,b_2,b_3,ax,ay,az,gx,gy,gz,mx,my,mz,tbs,trash
1651610052.827592,0,0,0,0,,,,,,,,,,,"[""b'56"", '-0.76', '0.32', '129.64', '64.94', '-15.93', '2.03', '41.30', '-36.44', ""0\\r\\n'""]"
1651610052.8336036,0,0,0,0,,,,,,,,,,,"[""b'0.58"", '-0.56', '0.33', '93.38', '60.30', '-8.00', '2.03', '41.30', '-36.44', ""0\\r\\n'""]"
1651610052.841557,0,0,0,0,,,,,,,,,,,"[""b'0.44"", '-0.37', '-0.17', '161.74', '57.01', '0.18', '2.03', '41.30', '-36.44', ""0\\r\\n'""]"
1651610052.8489647,0,0,0,0,,,,,,,,,,,"[""b'0.16"", '-0.57', '-0.52', '259.83', '47.97', '9.64', '4.90', '47.90', '-37.19', ""0\\r\\n'""]"
1651610052.8555777,0,0,0,0,,,,,,,,,,,"[""b'0.11"", '-0.05', '-0.39', '171.63', '28.93', '11.47', '4.90', '47.90', '-37.19', ""0\\r\\n'""]"
1651610052.8614068,0,0,0,0,,,,,,,,,,,"[""b'0.28"", '0.04', '-0.22', '182.68', '8.97', '11.66', '4.90', '47.90', '-37.19', ""0\\r\\n'""]"
1651610052.8676312,0,0,0,0,,,,,,,,,,,"[""b'0.43"", '-0.18', '-0.06', '180.73', '-9.52', '6.10', '4.90', '47.90', '-37.19', ""0\\r\\n'""]"
1651610052.8733752,0,0,0,0,,,,,,,,,,,"[""b'0.27"", '-0.26', '0.19', '110.17', '-28.14', '-1.77', '4.90', '47.90', '-37.19', ""0\\r\\n'""]"
1651610052.8801856,0,0,0,0,,,,,,,,,,,"[""b'0.38"", '-0.36', '0.46', '51.64', '-43.46', '-5.25', '4.90', '47.90', '-37.19', ""0\\r\\n'""]"
1651610052.8876522,0,0,0,0,,,,,,,,,,,"[""b'0.42"", '-0.61', '0.62', '34.67', '-51.82', '-6.35', '2.95', '51.51', '-37.32', ""0\\r\\n'""]"
1651610052.8937318,0,0,0,0,,,,,,,,,,,"[""b'0.41"", '-0.87', '0.73', '-26.49', '-58.47', '0.79', '2.95', '51.51', '-37.32', ""0\\r\\n'""]"
1651610052.9000466,0,0,0,0,,,,,,,,,,,"[""b'0.39"", '-0.85', '0.85', '-47.79', '-57.07', '9.77', '2.95', '51.51', '-37.32', ""0\\r\\n'""]"
1651610052.9063182,0,0,0,0,,,,,,,,,,,"[""b'0.57"", '-0.82', '1.03', '-25.88', '-49.74', '21.67', '2.95', '51.51', '-37.32', ""0\\r\\n'""]"
1651610052.9126785,0,0,0,0,,,,,,,,,,,"[""b'0.60"", '-0.75', '1.16', '-4.88', '-38.21', '33.20', '2.95', '51.51', '-37.32', ""0\\r\\n'""]"
1651610052.9186423,0,0,0,0,,,,,,,,,,,"[""b'0.42"", '-0.70', '1.19', '-6.29', '-26.00', '41.69', '2.95', '51.51', '-37.32', ""0\\r\\n'""]"
1651610052.9244,0,0,0,0,,,,,,,,,,,"[""b'0.49"", '-0.52', '1.20', '-1.71', '-15.14', '46.26', '1.38', '50.48', '-36.32', ""0\\r\\n'""]"
1651610052.931147,0,0,0,0,,,,,,,,,,,"[""b'0.61"", '-0.38', '1.16', '11.05', '-5.92', '48.03', '1.38', '50.48', '-36.32', ""0\\r\\n'""]"
1651610052.9370468,0,0,0,0,,,,,,,,,,,"[""b'0.57"", '-0.36', '1.06', '15.56', '0.73', '48.71', '1.38', '50.48', '-36.32', ""0\\r\\n'""]"
1651610052.9429479,0,0,0,0,,,,,,,,,,,"[""b'0.62"", '-0.31', '0.99', '30.27', '6.47', '48.77', '1.38', '50.48', '-36.32', ""0\\r\\n'""]"
1651610052.948809,0,0,0,0,,,,,,,,,,,"[""b'0.59"", '-0.34', '0.92', '48.28', '11.23', '47.91', '1.38', '50.48', '-36.32', ""0\\r\\n'""]"
1651610052.9545918,0,0,0,0,,,,,,,,,,,"[""b'0.41"", '-0.39', '0.84', '50.60', '13.85', '47.24', '1.38', '50.48', '-36.32', ""0\\r\\n'""]"
1651610052.9603572,0,0,0,0,,,,,,,,,,,"[""b'0.60"", '-0.30', '0.81', '51.57', '16.72', '47.18', '1.65', '51.12', '-33.02', ""0\\r\\n'""]"
1651610052.9660892,0,0,0,0,,,,,,,,,,,"[""b'0.54"", '-0.31', '0.64', '22.34', '17.82', '46.69', '1.65', '51.12', '-33.02', ""0\\r\\n'""]"
1651610052.9722555,0,0,0,0,,,,,,,,,,,"[""b'0.44"", '-0.06', '0.58', '30.21', '17.58', '45.35', '1.65', '51.12', '-33.02', ""0\\r\\n'""]"
1651610052.9778383,0,0,0,0,,,,,,,,,,,"[""b'0.45"", '-0.07', '0.54', '42.05', '16.30', '43.88', '1.65', '51.12', '-33.02', ""0\\r\\n'""]"
1651610052.9838676,0,0,0,0,,,,,,,,,,,"[""b'0.48"", '-0.08', '0.44', '20.57', '12.51', '40.65', '1.65', '51.12', '-33.02', ""0\\r\\n'""]"
1651610052.9894779,0,0,0,0,,,,,,,,,,,"[""b'0.64"", '0.18', '0.40', '63.42', '9.34', '37.05', '1.65', '51.12', '-33.02', ""0\\r\\n'""]"
1651610052.9955456,0,0,0,0,,,,,,,,,,,"[""b'0.59"", '0.13', '0.28', '109.56', '3.91', '32.59', '2.32', '53.11', '-36.85', ""0\\r\\n'""]"
1651610053.0020885,0,0,0,0,,,,,,,,,,,"[""b'0.51"", '0.05', '0.22', '119.87', '-3.85', '28.20', '2.32', '53.11', '-36.85', ""0\\r\\n'""]"
1651610053.0196073,0,0,0,0,,,,,,,,,,,"[""b'0.49"", '-0.12', '0.15', '104.68', '-11.78', '24.41', '2.32', '53.11', '-36.85', ""0\\r\\n'""]"
1651610053.0342507,0,0,0,0,,,,,,,,,,,"[""b'0.61"", '-0.14', '0.17', '104.86', '-21.18', '21.85', '2.32', '53.11', '-36.85', ""0\\r\\n'""]"
1651610053.042636,0,0,0,0,,,,,,,,,,,"[""b'0.53"", '-0.40', '0.11', '102.54', '-32.78', '22.28', '2.32', '53.11', '-36.85', ""0\\r\\n'""]"
1651610053.0510259,0,0,0,0,,,,,,,,,,,"[""b'0.53"", '-0.55', '0.11', '62.19', '-45.23', '23.86', '1.33', '57.52', '-35.24', ""0\\r\\n'""]"
1651610053.0577872,0,0,0,0,,,,,,,,,,,"[""b'0.58"", '-0.40', '0.25', '66.28', '-54.38', '25.70', '1.33', '57.52', '-35.24', ""0\\r\\n'""]"
1651610053.06388,0,0,0,0,,,,,,,,,,,"[""b'0.53"", '-0.25', '0.40', '82.46', '-60.12', '22.58', '1.33', '57.52', '-35.24', ""0\\r\\n'""]"
1651610053.0696583,0,0,0,0,,,,,,,,,,,"[""b'0.49"", '-0.08', '0.53', '90.39', '-62.26', '15.44', '1.33', '57.52', '-35.24', ""0\\r\\n'""]"
1651610053.0753582,0,0,0,0,,,,,,,,,,,"[""b'0.47"", '-0.04', '0.62', '84.47', '-62.19', '6.96', '1.33', '57.52', '-35.24', ""0\\r\\n'""]"
1651610053.0815504,0,0,0,0,,,,,,,,,,,"[""b'0.23"", '-0.05', '0.61', '56.34', '-62.38', '-2.38', '1.33', '57.52', '-35.24', ""0\\r\\n'""]"
1651610053.086911,0,0,0,0,,,,,,,,,,,"[""b'0.56"", '0.09', '0.66', '80.14', '-59.94', '-10.93', '-1.65', '60.19', '-34.33', ""0\\r\\n'""]"
1651610053.0926933,0,0,0,0,,,,,,,,,,,"[""b'0.67"", '-0.13', '0.62', '91.61', '-58.96', '-16.11', '-1.65', '60.19', '-34.33', ""0\\r\\n'""]"
1651610053.0987308,0,0,0,0,,,,,,,,,,,"[""b'0.41"", '-0.34', '0.59', '95.40', '-59.75', '-18.07', '-1.65', '60.19', '-34.33', ""0\\r\\n'""]"
1651610053.1045964,0,0,0,0,,,,,,,,,,,"[""b'0.49"", '-0.50', '0.55', '70.68', '-62.56', '-18.07', '-1.65', '60.19', '-34.33', ""0\\r\\n'""]"
1651610053.110377,0,0,0,0,,,,,,,,,,,"[""b'0.51"", '-0.54', '0.57', '52.67', '-66.16', '-16.85', '-1.65', '60.19', '-34.33', ""0\\r\\n'""]"
1651610053.1164858,0,0,0,0,,,,,,,,,,,"[""b'0.58"", '-0.63', '0.59', '28.75', '-71.35', '-14.71', '-1.65', '60.19', '-34.33', ""0\\r\\n'""]"
1651610053.122148,0,0,0,0,,,,,,,,,,,"[""b'0.13"", '-0.86', '0.62', '-51.45', '-77.82', '-12.82', '-4.32', '59.59', '-31.81', ""0\\r\\n'""]"
1651610053.1280868,0,0,0,0,,,,,,,,,,,"[""b'0.44"", '-0.69', '0.76', '-89.66', '-80.51', '-9.95', '-4.32', '59.59', '-31.81', ""0\\r\\n'""]"
1651610053.1338768,0,0,0,0,,,,,,,,,,,"[""b'0.66"", '-0.58', '0.86', '-93.93', '-79.90', '-5.37', '-4.32', '59.59', '-31.81', ""0\\r\\n'""]"
1651610053.1394944,0,0,0,0,,,,,,,,,,,"[""b'0.50"", '-0.59', '0.94', '-121.22', '-78.12', '-1.53', '-4.32', '59.59', '-31.81', ""0\\r\\n'""]"
1651610053.1474967,0,0,0,0,,,,,,,,,,,"[""b'0.38"", '-0.39', '1.04', '-123.23', '-74.65', '1.10', '-4.32', '59.59', '-31.81', ""0\\r\\n'""]"
1651610053.1546092,0,0,0,0,,,,,,,,,,,"[""b'0.34"", '-0.25', '1.06', '-101.26', '-71.29', '2.75', '-4.32', '59.59', '-31.81', ""0\\r\\n'""]"
1651610053.1614275,0,0,0,0,,,,,,,,,,,"[""b'0.50"", '-0.03', '1.00', '-45.29', '-68.54', '4.09', '-7.39', '55.14', '-31.47', ""0\\r\\n'""]"
1651610053.1679978,0,0,0,0,,,,,,,,,,,"[""b'0.06"", '-0.22', '0.86', '-72.45', '-66.41', '3.05', '-7.39', '55.14', '-31.47', ""0\\r\\n'""]"
1651610053.1740162,0,0,0,0,,,,,,,,,,,"[""b'-0.01"", '-0.25', '0.82', '-117.92', '-65.31', '1.89', '-7.39', '55.14', '-31.47', ""0\\r\\n'""]"
1651610053.1882846,0,0,0,0,,,,,,,,,,,"[""b'0.19"", '-0.14', '0.82', '-81.48', '-64.88', '6.35', '-7.39', '55.14', '-31.47', ""0\\r\\n'""]"
1651610053.1944056,0,0,0,0,,,,,,,,,,,"[""b'0.24"", '-0.19', '0.74', '-4.58', '-68.18', '13.24', '-7.39', '55.14', '-31.47', ""0\\r\\n'""]"
