timestamp,b_0,b_1,b_2,b_3,ax,ay,az,gx,gy,gz,mx,my,mz,tbs,trash
1651612523.6128376,0,0,0,0,,,,,,,,,,,"[""b'-0.36"", '0.53', '0.65', '-43.95', '-54.20', '35.58', '-14.64', '42.70', '-29.06', ""0\\r\\n'""]"
1651612523.6186404,0,0,0,0,,,,,,,,,,,"[""b'-0.38"", '0.52', '0.74', '-34.48', '-47.73', '28.99', '-14.64', '42.70', '-29.06', ""0\\r\\n'""]"
1651612523.6246452,0,0,0,0,,,,,,,,,,,"[""b'-0.33"", '0.52', '0.72', '-21.48', '-43.95', '23.50', '-14.64', '42.70', '-29.06', ""0\\r\\n'""]"
1651612523.6308732,0,0,0,0,,,,,,,,,,,"[""b'-0.29"", '0.49', '0.80', '-20.87', '-40.77', '18.74', '-14.64', '42.70', '-29.06', ""0\\r\\n'""]"
1651612523.636723,0,0,0,0,,,,,,,,,,,"[""b'-0.24"", '0.50', '0.83', '-21.12', '-39.12', '14.89', '-14.64', '42.70', '-29.06', ""0\\r\\n'""]"
1651612523.642651,0,0,0,0,,,,,,,,,,,"[""b'-0.22"", '0.46', '0.84', '-19.59', '-40.28', '12.70', '-15.27', '42.83', '-28.10', ""0\\r\\n'""]"
1651612523.6490188,0,0,0,0,,,,,,,,,,,"[""b'-0.17"", '0.46', '0.87', '-21.97', '-42.24', '12.02', '-15.27', '42.83', '-28.10', ""0\\r\\n'""]"
1651612523.6556458,0,0,0,0,,,,,,,,,,,"[""b'-0.14"", '0.47', '0.90', '-24.90', '-44.92', '11.29', '-15.27', '42.83', '-28.10', ""0\\r\\n'""]"
1651612523.6621594,0,0,0,0,,,,,,,,,,,"[""b'-0.12"", '0.46', '0.89', '-26.98', '-48.89', '10.19', '-15.27', '42.83', '-28.10', ""0\\r\\n'""]"
1651612523.6689022,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '0.45', '0.90', '-20.14', '-53.89', '8.54', '-15.27', '42.83', '-28.10', ""0\\r\\n'""]"
1651612523.6762443,0,0,0,0,,,,,,,,,,,"[""b'-0.32"", '0.37', '0.79', '-11.05', '-61.52', '7.45', '-17.81', '41.92', '-26.87', ""0\\r\\n'""]"
1651612523.6840382,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '0.38', '0.93', '-13.12', '-66.22', '5.92', '-17.81', '41.92', '-26.87', ""0\\r\\n'""]"
1651612523.6915789,0,0,0,0,,,,,,,,,,,"[""b'-0.07"", '0.43', '0.94', '-13.06', '-70.56', '5.07', '-17.81', '41.92', '-26.87', ""0\\r\\n'""]"
1651612523.6989655,0,0,0,0,,,,,,,,,,,"[""b'-0.06"", '0.43', '0.93', '-14.04', '-75.13', '2.99', '-17.81', '41.92', '-26.87', ""0\\r\\n'""]"
1651612523.7068975,0,0,0,0,,,,,,,,,,,"[""b'0.09"", '0.47', '1.08', '-15.81', '-74.89', '-1.16', '-17.81', '41.92', '-26.87', ""0\\r\\n'""]"
1651612523.71433,0,0,0,0,,,,,,,,,,,"[""b'-0.16"", '0.45', '0.93', '-12.27', '-74.77', '-4.88', '-17.81', '41.92', '-26.87', ""0\\r\\n'""]"
1651612523.7218642,0,0,0,0,,,,,,,,,,,"[""b'-0.26"", '0.42', '0.87', '-12.45', '-78.06', '-7.75', '-20.56', '42.64', '-28.64', ""0\\r\\n'""]"
1651612523.7295196,0,0,0,0,,,,,,,,,,,"[""b'-0.38"", '0.49', '0.91', '-11.54', '-78.31', '-9.70', '-20.56', '42.64', '-28.64', ""0\\r\\n'""]"
1651612523.7378082,0,0,0,0,,,,,,,,,,,"[""b'-0.49"", '0.58', '1.07', '10.62', '-73.43', '-12.63', '-20.56', '42.64', '-28.64', ""0\\r\\n'""]"
1651612523.7451136,0,0,0,0,,,,,,,,,,,"[""b'-0.26"", '0.66', '0.74', '10.62', '-73.43', '-12.63', '-20.56', '42.64', '-28.64', ""0\\r\\n'""]"
1651612523.7517235,0,0,0,0,,,,,,,,,,,"[""b'-0.52"", '0.55', '1.20', '14.28', '-59.63', '-25.27', '-20.56', '42.64', '-28.64', ""0\\r\\n'""]"
1651612523.757876,0,0,0,0,,,,,,,,,,,"[""b'-0.49"", '0.67', '1.31', '9.16', '-44.68', '-33.63', '-20.56', '42.64', '-28.64', ""0\\r\\n'""]"
1651612523.7640889,0,0,0,0,,,,,,,,,,,"[""b'-0.35"", '0.56', '1.34', '-7.51', '-28.02', '-41.14', '-20.13', '41.66', '-28.61', ""0\\r\\n'""]"
1651612523.7716248,0,0,0,0,,,,,,,,,,,"[""b'-0.39"", '0.70', '1.54', '-32.23', '-7.32', '-50.54', '-20.13', '41.66', '-28.61', ""0\\r\\n'""]"
1651612523.7776933,0,0,0,0,,,,,,,,,,,"[""b'-0.31"", '0.80', '1.55', '-43.58', '17.64', '-65.86', '-20.13', '41.66', '-28.61', ""0\\r\\n'""]"
1651612523.783654,0,0,0,0,,,,,,,,,,,"[""b'-0.30"", '1.87', '1.37', '-42.54', '40.77', '-103.33', '-20.13', '41.66', '-28.61', ""0\\r\\n'""]"
1651612523.7895832,0,0,0,0,,,,,,,,,,,"[""b'-0.33"", '1.98', '1.19', '-29.91', '58.17', '-149.66', '-20.13', '41.66', '-28.61', ""0\\r\\n'""]"
1651612523.795221,0,0,0,0,,,,,,,,,,,"[""b'-0.31"", '1.78', '1.09', '-19.47', '71.04', '-188.48', '-20.13', '41.66', '-28.61', ""0\\r\\n'""]"
1651612523.8008761,0,0,0,0,,,,,,,,,,,"[""b'-0.23"", '1.55', '1.06', '-7.26', '82.34', '-217.04', '-15.10', '37.06', '-27.31', ""0\\r\\n'""]"
1651612523.8067403,0,0,0,0,,,,,,,,,,,"[""b'-0.22"", '1.25', '1.06', '-4.76', '93.08', '-235.29', '-15.10', '37.06', '-27.31', ""0\\r\\n'""]"
1651612523.8124728,0,0,0,0,,,,,,,,,,,"[""b'-0.24"", '1.01', '1.07', '-7.02', '103.70', '-245.30', '-15.10', '37.06', '-27.31', ""0\\r\\n'""]"
1651612523.8180702,0,0,0,0,,,,,,,,,,,"[""b'-0.25"", '0.82', '1.07', '-8.12', '115.05', '-249.57', '-15.10', '37.06', '-27.31', ""0\\r\\n'""]"
1651612523.8239524,0,0,0,0,,,,,,,,,,,"[""b'-0.25"", '0.62', '1.09', '-16.42', '127.20', '-249.94', '-15.10', '37.06', '-27.31', ""0\\r\\n'""]"
1651612523.8297353,0,0,0,0,,,,,,,,,,,"[""b'-0.33"", '0.56', '1.19', '-17.03', '139.10', '-247.62', '-15.10', '37.06', '-27.31', ""0\\r\\n'""]"
1651612523.8358848,0,0,0,0,,,,,,,,,,,"[""b'-0.35"", '0.54', '1.17', '-17.46', '149.96', '-244.38', '-5.53', '33.73', '-27.44', ""0\\r\\n'""]"
1651612523.841746,0,0,0,0,,,,,,,,,,,"[""b'-0.33"", '0.53', '1.08', '-15.87', '158.33', '-240.17', '-5.53', '33.73', '-27.44', ""0\\r\\n'""]"
1651612523.8476498,0,0,0,0,,,,,,,,,,,"[""b'-0.35"", '0.52', '0.92', '-14.65', '161.62', '-236.15', '-21.35', '42.74', '-24.49', ""0\\r\\n'""]"
1651612523.853771,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-1.65', '-3.23', '-1.22', '-21.39', '42.96', '-25.01', ""0\\r\\n'""]"
1651612523.8600497,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-2.50', '-3.23', '-1.40', '-21.39', '42.96', '-25.01', ""0\\r\\n'""]"
1651612523.8688734,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-3.54', '-3.11', '-1.53', '-21.39', '42.96', '-25.01', ""0\\r\\n'""]"
1651612523.8777194,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-3.48', '-2.62', '-1.89', '-21.39', '42.96', '-25.01', ""0\\r\\n'""]"
1651612523.886719,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.02', '0.99', '-5.37', '-2.75', '-1.89', '-21.39', '42.96', '-25.01', ""0\\r\\n'""]"
1651612523.895542,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.00', '0.99', '-5.25', '-2.50', '-1.95', '-21.39', '42.96', '-25.01', ""0\\r\\n'""]"
1651612523.9055529,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '0.01', '0.99', '-1.77', '-2.20', '-1.95', '-21.56', '42.15', '-24.98', ""0\\r\\n'""]"
1651612523.9197829,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-1.16', '-1.89', '-1.89', '-21.56', '42.15', '-24.98', ""0\\r\\n'""]"
1651612523.9344072,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-2.01', '-1.71', '-1.77', '-21.56', '42.15', '-24.98', ""0\\r\\n'""]"
1651612523.9481626,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-1.46', '-1.71', '-1.65', '-21.56', '42.15', '-24.98', ""0\\r\\n'""]"
1651612523.956886,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.02', '0.99', '-1.59', '-1.65', '-1.71', '-21.56', '42.15', '-24.98', ""0\\r\\n'""]"
1651612523.9639907,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.02', '0.99', '-2.50', '-1.77', '-1.59', '-21.01', '42.38', '-24.52', ""0\\r\\n'""]"
1651612523.970736,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.00', '0.99', '-1.53', '-1.89', '-1.65', '-21.01', '42.38', '-24.52', ""0\\r\\n'""]"
1651612523.9770994,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-0.67', '-1.95', '-1.65', '-21.01', '42.38', '-24.52', ""0\\r\\n'""]"
1651612523.983408,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '-1.40', '-2.01', '-1.65', '-21.01', '42.38', '-24.52', ""0\\r\\n'""]"
1651612523.989756,0,0,0,0,,,,,,,,,,,"[""b'-0.11"", '-0.02', '0.99', '-1.16', '-1.65', '-1.59', '-21.01', '42.38', '-24.52', ""0\\r\\n'""]"
1651612523.9967718,0,0,0,0,,,,,,,,,,,"[""b'-0.11"", '0.01', '0.99', '2.01', '-1.22', '-1.53', '-21.01', '42.38', '-24.52', ""0\\r\\n'""]"
1651612524.0064466,0,0,0,0,,,,,,,,,,,"[""b'-0.11"", '0.00', '0.99', '2.62', '-0.73', '-1.40', '-21.47', '42.10', '-24.95', ""0\\r\\n'""]"
1651612524.015443,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '1.16', '-0.43', '-1.46', '-21.47', '42.10', '-24.95', ""0\\r\\n'""]"
1651612524.0243495,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.00', '0.99', '0.79', '-0.12', '-1.28', '-21.47', '42.10', '-24.95', ""0\\r\\n'""]"
1651612524.0330672,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.00', '0.99', '0.92', '0.00', '-1.28', '-21.47', '42.10', '-24.95', ""0\\r\\n'""]"
1651612524.0417182,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.00', '0.99', '0.67', '0.31', '-1.28', '-21.47', '42.10', '-24.95', ""0\\r\\n'""]"
1651612524.0503526,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '0.00', '0.49', '-1.22', '-21.47', '42.10', '-24.95', ""0\\r\\n'""]"
1651612524.0598617,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.00', '0.99', '0.12', '0.73', '-1.10', '-20.86', '42.59', '-25.35', ""0\\r\\n'""]"
1651612524.068795,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '0.18', '0.85', '-1.16', '-20.86', '42.59', '-25.35', ""0\\r\\n'""]"
1651612524.0766642,0,0,0,0,,,,,,,,,,,"[""b'-0.10"", '-0.01', '0.99', '0.18', '0.85', '-1.16', '-20.86', '42.59', '-25.35', ""0\\r\\n'""]"
1651612524.085638,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.01', '0.99', '-0.18', '1.28', '-1.16', '-20.86', '42.59', '-25.35', ""0\\r\\n'""]"
1651612524.0943043,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.01', '0.99', '1.34', '1.65', '-0.98', '-20.86', '42.59', '-25.35', ""0\\r\\n'""]"
1651612524.1017601,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.01', '0.99', '1.34', '1.65', '-0.98', '-20.86', '42.59', '-25.35', ""0\\r\\n'""]"
1651612524.111597,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.02', '0.99', '-0.37', '1.71', '-0.73', '-21.57', '43.91', '-25.79', ""0\\r\\n'""]"
1651612524.120462,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.02', '0.99', '-2.26', '1.77', '-0.37', '-21.57', '43.91', '-25.79', ""0\\r\\n'""]"
1651612524.1293566,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.01', '0.99', '-3.54', '1.83', '-0.24', '-21.57', '43.91', '-25.79', ""0\\r\\n'""]"
1651612524.1381881,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.02', '0.99', '-6.84', '1.77', '0.06', '-21.57', '43.91', '-25.79', ""0\\r\\n'""]"
1651612524.1527143,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.01', '0.99', '-7.81', '1.77', '0.18', '-21.57', '43.91', '-25.79', ""0\\r\\n'""]"
1651612524.1673028,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.00', '0.99', '-6.47', '1.65', '0.18', '-21.13', '46.18', '-28.10', ""0\\r\\n'""]"
1651612524.1821473,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.00', '1.00', '-7.20', '1.40', '0.37', '-21.13', '46.18', '-28.10', ""0\\r\\n'""]"
