timestamp,b_0,b_1,b_2,b_3,ax,ay,az,gx,gy,gz,mx,my,mz,tbs,trash
1651610338.498402,0,0,0,0,,,,,,,,,,,"[""b'18"", '-16.94', ""0\\r\\n'""]"
1651610338.504021,0,0,0,0,,,,,,,,,,,"[""b'-0.45"", '0.93', '0.94', '-108.34', '193.36', '-149.48', '-12.65', '17.09', '-17.16', ""0\\r\\n'""]"
1651610338.5120356,0,0,0,0,,,,,,,,,,,"[""b'-0.50"", '0.87', '0.67', '-99.18', '199.71', '-160.77', '-12.65', '17.09', '-17.16', ""0\\r\\n'""]"
1651610338.5178497,0,0,0,0,,,,,,,,,,,"[""b'-0.56"", '0.77', '0.29', '-71.23', '202.88', '-168.82', '-12.65', '17.09', '-17.16', ""0\\r\\n'""]"
1651610338.5236285,0,0,0,0,,,,,,,,,,,"[""b'-0.58"", '0.75', '0.01', '-22.71', '201.23', '-175.48', '-12.65', '17.09', '-17.16', ""0\\r\\n'""]"
1651610338.5294828,0,0,0,0,,,,,,,,,,,"[""b'-0.56"", '0.33', '-0.24', '-22.71', '201.23', '-175.48', '-12.65', '17.09', '-17.16', ""0\\r\\n'""]"
1651610338.5358398,0,0,0,0,,,,,,,,,,,"[""b'-0.40"", '-0.26', '-0.56', '30.33', '157.90', '-156.56', '-12.65', '17.09', '-17.16', ""0\\r\\n'""]"
1651610338.5417676,0,0,0,0,,,,,,,,,,,"[""b'-0.12"", '-0.77', '-0.85', '-87.34', '123.66', '-132.57', '-3.94', '16.59', '-21.35', ""0\\r\\n'""]"
1651610338.5475447,0,0,0,0,,,,,,,,,,,"[""b'0.06"", '-0.67', '-0.94', '-121.03', '84.59', '-106.99', '-3.94', '16.59', '-21.35', ""0\\r\\n'""]"
1651610338.5538137,0,0,0,0,,,,,,,,,,,"[""b'0.16"", '-0.71', '-0.94', '-144.41', '46.14', '-79.90', '-3.94', '16.59', '-21.35', ""0\\r\\n'""]"
1651610338.5598712,0,0,0,0,,,,,,,,,,,"[""b'0.21"", '-0.56', '-0.77', '-60.00', '14.77', '-50.11', '-3.94', '16.59', '-21.35', ""0\\r\\n'""]"
1651610338.5658295,0,0,0,0,,,,,,,,,,,"[""b'0.20"", '-0.82', '-0.65', '17.21', '-9.83', '-17.33', '-3.94', '16.59', '-21.35', ""0\\r\\n'""]"
1651610338.5719352,0,0,0,0,,,,,,,,,,,"[""b'0.21"", '-0.74', '-0.44', '22.71', '-32.17', '11.05', '-3.94', '16.59', '-21.35', ""0\\r\\n'""]"
1651610338.5779996,0,0,0,0,,,,,,,,,,,"[""b'0.14"", '-0.46', '-0.20', '28.69', '-49.80', '32.96', '-2.95', '15.36', '-19.97', ""0\\r\\n'""]"
1651610338.5842786,0,0,0,0,,,,,,,,,,,"[""b'0.11"", '-0.19', '0.03', '36.50', '-62.50', '47.12', '-2.95', '15.36', '-19.97', ""0\\r\\n'""]"
1651610338.5903566,0,0,0,0,,,,,,,,,,,"[""b'0.09"", '-0.02', '0.25', '34.61', '-70.43', '55.60', '-2.95', '15.36', '-19.97', ""0\\r\\n'""]"
1651610338.5964963,0,0,0,0,,,,,,,,,,,"[""b'0.10"", '0.18', '0.46', '32.53', '-74.95', '58.96', '-2.95', '15.36', '-19.97', ""0\\r\\n'""]"
1651610338.6028087,0,0,0,0,,,,,,,,,,,"[""b'0.09"", '0.35', '0.64', '37.17', '-76.23', '56.52', '-2.95', '15.36', '-19.97', ""0\\r\\n'""]"
1651610338.6088638,0,0,0,0,,,,,,,,,,,"[""b'0.10"", '0.53', '0.85', '60.79', '-72.94', '51.45', '-2.95', '15.36', '-19.97', ""0\\r\\n'""]"
1651610338.614895,0,0,0,0,,,,,,,,,,,"[""b'0.11"", '0.60', '1.00', '84.41', '-65.61', '43.46', '-6.29', '16.85', '-19.98', ""0\\r\\n'""]"
1651610338.6211135,0,0,0,0,,,,,,,,,,,"[""b'0.14"", '0.58', '1.08', '75.74', '-56.82', '34.06', '-6.29', '16.85', '-19.98', ""0\\r\\n'""]"
1651610338.6271243,0,0,0,0,,,,,,,,,,,"[""b'0.20"", '0.52', '1.08', '42.18', '-46.51', '25.39', '-6.29', '16.85', '-19.98', ""0\\r\\n'""]"
1651610338.6338325,0,0,0,0,,,,,,,,,,,"[""b'0.17"", '0.49', '1.08', '15.14', '-36.56', '19.04', '-6.29', '16.85', '-19.98', ""0\\r\\n'""]"
1651610338.6399932,0,0,0,0,,,,,,,,,,,"[""b'0.39"", '0.69', '1.19', '49.19', '-24.60', '14.77', '-6.29', '16.85', '-19.98', ""0\\r\\n'""]"
1651610338.6460867,0,0,0,0,,,,,,,,,,,"[""b'0.12"", '0.50', '1.13', '35.28', '-14.34', '10.86', '-6.29', '16.85', '-19.98', ""0\\r\\n'""]"
1651610338.6525805,0,0,0,0,,,,,,,,,,,"[""b'-0.02"", '0.54', '1.17', '5.37', '-5.07', '5.37', '-8.02', '17.20', '-18.08', ""0\\r\\n'""]"
1651610338.6588027,0,0,0,0,,,,,,,,,,,"[""b'0.00"", '0.56', '1.21', '-6.96', '4.21', '0.24', '-8.02', '17.20', '-18.08', ""0\\r\\n'""]"
1651610338.6647854,0,0,0,0,,,,,,,,,,,"[""b'0.11"", '0.56', '1.20', '-6.96', '4.21', '0.24', '-8.02', '17.20', '-18.08', ""0\\r\\n'""]"
1651610338.6709633,0,0,0,0,,,,,,,,,,,"[""b'0.15"", '0.55', '1.18', '-12.57', '21.18', '-7.20', '-8.02', '17.20', '-18.08', ""0\\r\\n'""]"
1651610338.6769822,0,0,0,0,,,,,,,,,,,"[""b'0.15"", '0.53', '1.17', '-12.82', '28.32', '-11.11', '-8.02', '17.20', '-18.08', ""0\\r\\n'""]"
1651610338.6834939,0,0,0,0,,,,,,,,,,,"[""b'0.15"", '0.49', '1.14', '-13.61', '34.97', '-14.04', '-8.02', '17.20', '-18.08', ""0\\r\\n'""]"
1651610338.6897838,0,0,0,0,,,,,,,,,,,"[""b'0.16"", '0.44', '1.10', '-15.20', '40.59', '-15.99', '-7.01', '16.86', '-18.53', ""0\\r\\n'""]"
1651610338.6960342,0,0,0,0,,,,,,,,,,,"[""b'0.17"", '0.39', '1.04', '-18.49', '45.72', '-16.48', '-7.01', '16.86', '-18.53', ""0\\r\\n'""]"
1651610338.702522,0,0,0,0,,,,,,,,,,,"[""b'0.21"", '0.38', '0.97', '-18.49', '49.50', '-15.63', '-7.01', '16.86', '-18.53', ""0\\r\\n'""]"
1651610338.7087677,0,0,0,0,,,,,,,,,,,"[""b'0.21"", '0.35', '0.90', '-17.94', '52.06', '-13.18', '-7.01', '16.86', '-18.53', ""0\\r\\n'""]"
1651610338.7148302,0,0,0,0,,,,,,,,,,,"[""b'0.25"", '0.33', '0.83', '-18.01', '53.34', '-9.16', '-7.01', '16.86', '-18.53', ""0\\r\\n'""]"
1651610338.7208316,0,0,0,0,,,,,,,,,,,"[""b'0.23"", '0.32', '0.78', '-15.20', '53.41', '-4.03', '-5.35', '15.92', '-17.55', ""0\\r\\n'""]"
1651610338.726824,0,0,0,0,,,,,,,,,,,"[""b'0.24"", '0.32', '0.73', '-8.73', '52.98', '2.08', '-5.35', '15.92', '-17.55', ""0\\r\\n'""]"
1651610338.7330594,0,0,0,0,,,,,,,,,,,"[""b'0.26"", '0.31', '0.69', '-2.99', '51.82', '9.64', '-5.35', '15.92', '-17.55', ""0\\r\\n'""]"
1651610338.7390482,0,0,0,0,,,,,,,,,,,"[""b'0.32"", '0.33', '0.64', '-1.59', '50.42', '17.88', '-5.35', '15.92', '-17.55', ""0\\r\\n'""]"
1651610338.7451382,0,0,0,0,,,,,,,,,,,"[""b'0.35"", '0.26', '0.54', '-28.93', '47.61', '26.00', '-5.35', '15.92', '-17.55', ""0\\r\\n'""]"
1651610338.7518382,0,0,0,0,,,,,,,,,,,"[""b'0.33"", '0.22', '0.42', '-75.44', '43.40', '34.48', '-5.35', '15.92', '-17.55', ""0\\r\\n'""]"
1651610338.757915,0,0,0,0,,,,,,,,,,,"[""b'0.35"", '0.37', '0.43', '-67.81', '41.20', '43.27', '-6.13', '14.83', '-15.94', ""0\\r\\n'""]"
1651610338.7639594,0,0,0,0,,,,,,,,,,,"[""b'0.28"", '0.24', '0.30', '-87.83', '38.88', '52.43', '-6.13', '14.83', '-15.94', ""0\\r\\n'""]"
